##### CHiCAGO peak matrix: Full release of merged samples - 12 April 2015
##### Unpublished data produced by the members of the Peter Fraser, Mikhail Spivakov and Willem Ouwehand labs. 
##### Seek agreement from these PIs before sharing or publishing results based on this dataset: peter.fraser@babraham.ac.uk; mikhail.spivakov@babraham.ac.uk; who1000@cam.ac.uk.
##### Suggested peak score cutoff: 5. 
##### Contact Mikhail with any technical queries regarding this data.
baitChr	baitStart	baitEnd	baitID	baitName	oeChr	oeStart	oeEnd	oeID	oeName	dist	Monocytes	Macrophages_M0	Macrophages_M1	Macrophages_M2	Neutrophils	Megakaryocytes	Endothelial_precursors	Erythroblasts	Foetal_thymus	Naive_CD4	Total_CD4_MF	Total_CD4_Activated	Total_CD4_NonActivated	Naive_CD8	Total_CD8	Naive_B	Total_B
1	903641	927394	224	C1orf170;PLEKHN1	1	1156236	1160797	252	.	242999	3.17903723386159	3.06084981381779	3.76325513891741	4.47582977867789	4.03535447054309	2.39025153808669	8.26140697106898	6.04401798466632	2.71861836171118	2.79253360816955	2.06933490169257	2.42272273640538	2.59057430169811	2.93760839756235	3.36657658469659	3.84347308266455	1.24089340873698
1	903641	927394	224	C1orf170;PLEKHN1	1	1206874	1212438	254	RP5-902P8.10;UBE2J2	294139	2.67278915862434	4.93454064227823	8.82705297182088	10.343245336599	1.71553923844816	4.56649599057556	11.4752918455114	4.50653275990963	2.52000958110755	4.81774888396904	3.20824236268055	6.17050222388206	2.4072251073066	5.0444451689192	3.62011987736965	3.55217385115213	3.40278979307951
1	903641	927394	224	C1orf170;PLEKHN1	1	1220555	1239425	256	.	314473	2.13495338264392	4.83811108382764	4.7591934368006	5.89267634280339	4.42253470945422	2.7433344671869	7.32404383456102	4.00660171541935	2.63883369159224	5.90925632205784	2.66134310581331	5.16161158175854	4.61880207137259	2.953965723324	4.24862307245024	2.69697109001377	3.28767989982192
1	903641	927394	224	C1orf170;PLEKHN1	1	1278100	1283836	258	.	365451	1.76915285672949	3.37191421352886	3.512516144772	1.80674298042871	2.31335039895684	2.99191292497767	4.08319268661989	3.06543141267393	2.98374296068892	4.36380408786804	2.49679423987054	4.24634938186937	4.83957961477059	6.38053142514257	4.7116101379134	4.5881762438836	6.28421370183736
1	903641	927394	224	C1orf170;PLEKHN1	1	1305519	1307830	260	.	391157	2.34070693308005	5.52655040991006	6.68751803296561	4.97213663296262	3.44654948762897	0.482427404302237	5.03230017555615	5.95822778103327	2.84604433472375	4.17942832403227	4.18737925019563	11.8710081226299	4.34622874564818	5.70805986716327	3.31275404793476	7.65657969851483	6.31354224900546
1	903641	927394	224	C1orf170;PLEKHN1	1	1397670	1398653	273	.	482644	0.606274226132604	1.72109053776097	1.51925229044673	0.588343195802845	1.98701690317654	0.129302450066908	0.54183430820989	0.871711459825694	2.70580782540678	1.63944927311618	1.71080083332711	5.46192342113498	1.01274647532073	1.84938681764274	0.419651366535956	0.355372868182599	2.52486410272874
1	927395	936954	225	HES4;RP11-54O7.17	1	1206874	1212438	254	RP5-902P8.10;UBE2J2	277482	8.93857256865602	10.2100645273289	10.3879714428215	10.8061661483798	3.52079373275687	6.29701805407453	9.71756769473982	6.68062764679419	5.81907256711832	7.15012358401842	9.97247340756807	8.98855945959245	4.88805910716363	8.05185414832944	8.84053687006757	10.8028743670557	8.62787927838406
1	927395	936954	225	HES4;RP11-54O7.17	1	1239426	1278099	257	ACAP3;CPSF3L;GLTPD1;PUSL1;RP5-890O3.9;TAS1R3	326588	3.51267868061199	6.3796949677448	2.24837326217138	4.15423951464976	2.67214645761168	3.36457190410637	7.48293163904904	6.4684019478066	4.11196003927969	5.4746434543195	4.16422582805945	4.68081775085586	2.1380010311843	3.39003298374253	4.45457887038208	2.30520114124935	3.26348652577412
1	927395	936954	225	HES4;RP11-54O7.17	1	1305519	1307830	260	.	374500	2.61334737942652	3.57380568929111	1.1780143859494	0.492039411990793	2.78937225959535	1.03805959924122	2.17313338936356	3.86349346128485	5.22780366893727	3.57606013932358	1.72378396660118	4.79085108948624	1.40035948171673	4.12186047480718	2.52253949281159	2.74722361556964	2.86382469278841
1	927395	936954	225	HES4;RP11-54O7.17	1	1309969	1313315	263	AURKAIP1	379468	1.1372983120431	2.72489820597955	4.45030220684999	2.57637461249536	2.37427799223116	2.33953964475528	3.87802563927638	2.90749500769847	2.20884313623516	3.58786577125978	4.01418208022376	9.32229978601107	7.38083444900662	2.58680135948118	5.80992346420984	7.3216991520473	4.29837385924253
1	927395	936954	225	HES4;RP11-54O7.17	1	1364314	1373173	267	RP4-758J18.10;VWA1	436569	1.44854409646816	3.28194539060205	1.65072206243185	2.32791893892902	2.10983993220214	1.28814449700233	1.71500243504458	2.3029940941649	4.16205969911405	2.78263332706084	4.56614198239175	4.48993023378118	2.83836924471869	3.82016790537019	1.60145057237405	6.02507688217131	2.12645127823976
1	943677	957199	228	AGRN;ISG15;RP11-54O7.11	1	903641	927394	224	C1orf170;PLEKHN1	-34920	5.41485392945764	5.46695633968503	4.68246836356377	7.41803852155598	7.76861357775902	3.44586241016916	7.83568948479367	5.07326686748308	6.39325519240718	4.89359301391396	11.678975711583	5.63511753132836	4.42375768078029	11.1642515207408	7.06070901238523	6.98571198839198	4.87152356931409
1	943677	957199	228	AGRN;ISG15;RP11-54O7.11	1	1206874	1212438	254	RP5-902P8.10;UBE2J2	259218	6.46088116423362	13.3157364723878	13.6228076937187	14.3777448832933	5.60557535998487	7.68459194729456	11.7268464508063	8.63229035053312	7.17326697694825	7.97224612138327	9.96914897383009	14.2864539471917	4.58147805715555	16.9278827236156	9.788965996806	11.9282215883113	11.0330398335732
1	943677	957199	228	AGRN;ISG15;RP11-54O7.11	1	1239426	1278099	257	ACAP3;CPSF3L;GLTPD1;PUSL1;RP5-890O3.9;TAS1R3	308325	3.79244789162177	6.40419509989214	2.70588041856727	2.63996966179144	3.76215249302674	2.835373578478	5.53061335592813	9.63912888923682	5.06647106503738	4.74411063040554	5.36596956050222	11.1401771239536	3.19064373624494	3.99640456302262	2.78638406642955	1.58602011311779	6.03717773193589
1	943677	957199	228	AGRN;ISG15;RP11-54O7.11	1	1305519	1307830	260	.	356237	1.17617592978981	0.903455233204595	0.440363268774278	0.729173228392242	2.06053482480773	0.294302517987099	0.605212869218353	2.80942025168818	2.67831639097767	2.46340603637468	5.38668869879045	2.47907325431064	2.65478766646228	1.37463599211076	1.28185501315845	1.39379273913015	3.82870204028615
1	943677	957199	228	AGRN;ISG15;RP11-54O7.11	1	1309969	1313315	263	AURKAIP1	361204	2.31066956098073	5.56332411799143	4.29516930886675	2.24141760063439	4.26836990341834	1.843903952479	2.20230612994589	3.64353973420817	3.72889844295117	3.02895893420099	4.54858668724987	8.73066467620874	3.99210319628888	6.7436828010202	7.23185183742029	4.93103650814882	3.08905095252687
1	943677	957199	228	AGRN;ISG15;RP11-54O7.11	1	1364314	1373173	267	RP4-758J18.10;VWA1	418306	2.94278740663387	2.23765543649849	3.16866499557813	3.0078128306093	1.92847148901631	1.53342260865254	2.68304198857186	1.67353423941664	3.34433142016551	2.87852799582754	2.66690131756862	4.92864955240608	4.23553937200694	6.66687274350779	3.52702760027852	2.65787201847554	3.0925791407581
1	1005127	1034268	234	C1orf159;RNF223	1	850619	874081	220	AL645608.1;RP11-54O7.3;SAMD11	-157347	2.40874656315624	3.48724679239226	2.77212194072331	1.06254134126812	5.29724255874442	2.07571131210722	2.82894478892819	8.26800930085796	1.89568030881566	1.77962936671717	3.13962082252341	1.93930778449074	2.50358413824488	1.22536284521832	2.81750816466391	1.68300570289211	1.29226158558213
1	1005127	1034268	234	C1orf159;RNF223	1	903641	927394	224	C1orf170;PLEKHN1	-104180	8.65685748008263	8.54161295388357	6.70809790124402	4.63549316263493	7.98379614352626	3.28244617422493	10.5006058367611	10.4610259166567	2.54894163003649	9.61554649346718	5.42455252664971	6.36703037971179	7.1037517479401	6.94785687720893	11.6886983484719	3.46757687079779	4.01821428893677
1	1005127	1034268	234	C1orf159;RNF223	1	1206874	1212438	254	RP5-902P8.10;UBE2J2	189959	4.45399231784381	8.72273167143756	12.3555926337527	8.39145486542526	2.22872587609942	12.9829909923708	12.9107049833476	10.0882934647173	5.05480430797029	15.1312136607011	11.7226094691833	12.0648346240175	12.3136529894353	13.9952527500461	12.3335562626194	9.59752994102658	11.3788470232192
1	1005127	1034268	234	C1orf159;RNF223	1	1239426	1278099	257	ACAP3;CPSF3L;GLTPD1;PUSL1;RP5-890O3.9;TAS1R3	239065	3.80740540705293	6.58634164927809	3.21131935169951	4.44007528530542	2.88835982032959	2.1249083474542	5.43217482080829	6.04093253039653	8.10537808751563	9.24655601741345	8.23979914676	9.49800006408908	7.04431035359171	5.46255860844083	6.35483380555527	2.85432429799791	3.31834888010922
1	1005127	1034268	234	C1orf159;RNF223	1	1283837	1305518	259	DVL1;MXRA8	274980	0.452525801374587	3.05121944897422	0.292707950704068	0.461444960280773	0.497052474479594	1.77813456679929	1.82445832781373	3.69591908840448	1.80483827351337	3.26823941905597	2.12034680682142	5.19035584548663	2.78613055499503	4.75154931660337	5.13620197007572	1.17152470949884	1.36394112326749
1	1005127	1034268	234	C1orf159;RNF223	1	1309969	1313315	263	AURKAIP1	291945	1.98993048908629	2.02039360567443	2.20993762124886	2.00458910692927	0.586480828690221	2.10233956929569	0.781426769352156	1.89411032060748	2.93519718364875	2.23767723332547	2.85241317179639	6.16472411641965	5.11053235950108	1.76912282151966	6.55340143899014	3.68688511381789	3.65310166931033
1	1005127	1034268	234	C1orf159;RNF223	1	1364314	1373173	267	RP4-758J18.10;VWA1	349046	2.69470099065458	1.18392544537248	1.06403787780469	1.5866408407915	4.95871081363507	0.919202377452875	1.95560217928083	6.83225849729491	2.46293106938683	3.05747580210926	3.95074846247267	4.54460044923487	0.811655763583942	3.70053769681315	3.9619441507404	2.20476688039113	2.89909673814701
1	1049052	1062659	239	C1orf159	1	848169	850618	219	RP11-54O7.2	-206462	1.19549826948764	2.78700449283584	2.10753394557653	0	0.478798847141552	1.3032121005401	0	6.92142908470265	3.28984216283353	1.49389151968456	1.55433990759647	1.6446055696578	1.18140322644663	4.68403452168085	0.491954247879325	3.64513664338818	0.607272785688147
1	1049052	1062659	239	C1orf159	1	850619	874081	220	AL645608.1;RP11-54O7.3;SAMD11	-193505	2.98122008464753	3.28226995105344	1.02461893381242	0	1.55703527171797	3.34228469053475	0	8.69508515259867	3.12380660991529	2.42445575175143	2.53501586350832	3.05402609859699	2.13221440718786	3.09184209888789	1.2666615758832	1.48693326747163	1.66076931399658
1	1049052	1062659	239	C1orf159	1	889424	903640	223	KLHL17;NOC2L;PLEKHN1	-159323	3.43002749058772	4.84512460293142	0.893846376187382	0	6.38798052625046	1.24167563101782	0	4.00246261056511	3.15604271613595	2.76153365327131	2.15777035965003	2.63329783351271	1.78856009756062	0.694483120099313	1.05417783194545	1.2665055091434	0
1	1049052	1062659	239	C1orf159	1	903641	927394	224	C1orf170;PLEKHN1	-140338	6.70662557222791	13.3259591515878	6.36738314478027	0	8.11302226120089	5.59709389999504	0	16.7239035060303	6.3952992555449	5.51428100166473	6.89811051896894	8.31287718532362	7.10572376873373	11.1114668546683	7.16586239457895	2.92005523034114	3.23990367891247
1	1049052	1062659	239	C1orf159	1	1096739	1107115	246	MIR200A;MIR200B;MIR429;RP11-465B22.8	46072	2.14241345367499	3.3839735543447	4.03871812953424	0	5.88292793220461	1.44127858435097	0	3.03395641844558	2.1164657880395	1.42308483280174	1.76124163920772	2.30523074974719	1.38182514628449	0.85052857264709	1.37416986637093	1.8789058794855	3.37420518305232
1	1049052	1062659	239	C1orf159	1	1107116	1109732	247	TTLL10	52569	1.22515584333836	6.23230709391823	5.39068491946686	0	3.50612282935259	2.47514929154787	0	7.08614693122986	2.06573093945852	2.34218907338961	5.60711771234654	4.54812750846149	3.17654788070142	3.50778248385071	1.70259971777813	4.495473666055	5.72567221074219
1	1049052	1062659	239	C1orf159	1	1109733	1122642	248	TTLL10-AS1;TTLL10	60332	1.92275729272344	6.34334935905725	3.9450412327326	0	6.20706051050326	0.925277744968828	0	5.30718899064416	3.22802820492241	2.07007845108975	5.29290500505565	6.67966501456397	4.20613680407891	8.97360765920225	3.46166353714796	3.55057237134895	5.92834679189792
1	1049052	1062659	239	C1orf159	1	1206874	1212438	254	RP5-902P8.10;UBE2J2	153801	12.5224619991985	29.3937648215575	18.4724061382944	0	12.7724152726129	11.8032752758586	0	19.310490297755	17.0986388998822	20.670443736805	21.2475647033007	34.2997127740368	26.2460568909283	37.1666533607917	22.1895334783216	25.9181310591985	29.8327602688644
1	1049052	1062659	239	C1orf159	1	1239426	1278099	257	ACAP3;CPSF3L;GLTPD1;PUSL1;RP5-890O3.9;TAS1R3	202907	8.5121212588611	18.9406385223276	4.58646204730224	0	8.62673507174065	5.37989196225017	0	8.16527370244227	12.6497361660151	12.0765584299368	13.1048418590949	6.71609057486967	9.00559949291017	8.40261249783844	9.54365742407586	2.95902128389751	4.84508589811722
1	1049052	1062659	239	C1orf159	1	1283837	1305518	259	DVL1;MXRA8	238822	2.68104396422373	4.40059460618033	0	0	8.83038879468485	0.711706276548933	0	1.48752596874578	2.50435024590201	1.93311736316841	4.78920133081471	5.63077795142774	6.14946074703518	2.30194148867275	4.31488561770691	3.28946767230852	3.72002126829211
1	1049052	1062659	239	C1orf159	1	1309969	1313315	263	AURKAIP1	255787	8.90894028481854	10.568047711594	1.11650042099397	0	7.10715275199833	1.53186825160894	0	7.97215967716451	8.58426428793561	8.63633224404244	12.3618903480251	14.5370597112471	16.7640681582188	19.8228075740143	10.0869859838369	7.07151418821558	7.5609898777896
1	1049052	1062659	239	C1orf159	1	1364314	1373173	267	RP4-758J18.10;VWA1	312888	3.1687492613434	6.40835189670014	1.36648508242308	0	5.30320977835208	2.00738126966794	0	1.77512756892208	6.45967570752723	2.36316054430411	3.49647691331619	11.6292960367234	3.02438907570526	2.40327450860032	3.12558929652085	2.01973654212741	0.822201320287017
1	1049052	1062659	239	C1orf159	1	1545983	1552729	298	MIB2;RP11-345P4.9	493501	0.462628123436086	0.692579307548848	1.28072454995795	0	0.661636775644486	0.520651162407606	0	1.93624840322873	5.62812543535411	1.35608227644676	2.11494488731602	2.51230978024403	0.48922429072005	0.701681444883824	0.457037603729138	0.607806739479147	0
1	1049052	1062659	239	C1orf159	1	1648711	1672992	311	CDK11A;RP1-283E3.4;RP1-283E3.8;SLC35E2	604996	0.467631111314126	0.659483685735126	1.38889731201723	0	2.37715387339729	0.55424062169135	0	0.362908025946528	3.24171474026369	0.0704704204788174	0.620030837734435	5.1871582717387	2.14752626643897	2.47228419512783	0.46785810620865	0.491975125419246	0.689412003686471
1	1096739	1107115	246	MIR200A;MIR200B;MIR429;RP11-465B22.8	1	850619	874081	220	AL645608.1;RP11-54O7.3;SAMD11	-239577	1.38515324843533	1.79511681212202	0.762503860018739	1.22382944563646	1.70457708075919	1.76186661045816	3.55037000083454	5.26161184215714	0.640696625157845	1.36132367310631	1.57471290031301	1.12107627958296	2.50256055536599	1.16287672277709	0.877153957751692	1.42656890042938	1.87886236439635
1	1096739	1107115	246	MIR200A;MIR200B;MIR429;RP11-465B22.8	1	1062660	1064244	240	.	-38475	2.41896786623667	3.89522816173642	3.74344421853196	1.69857115524978	2.45795387613093	3.32236066876244	3.99829788277401	1.80329370316136	2.31144471221848	4.16078434866757	1.89356024330474	4.79121781063615	2.04891541689476	1.97368052774017	1.73423516405155	3.86976534871341	6.22109281940497
1	1096739	1107115	246	MIR200A;MIR200B;MIR429;RP11-465B22.8	1	1064245	1069045	241	.	-35282	1.77400746430798	3.06048605723866	3.98814251043223	2.40920926863855	1.15568329580684	3.78884068393998	2.98875576095488	3.84291690354699	2.2866135153236	4.91761088570076	2.89284689068534	2.81626178924997	3.65010122450389	1.89876295562989	1.4941362147066	4.51367927405356	5.11921512214479
1	1096739	1107115	246	MIR200A;MIR200B;MIR429;RP11-465B22.8	1	1069046	1083958	242	.	-25425	2.22419016659773	3.35687983685372	3.94887543165498	1.67118782091917	2.76768033797192	2.72715376734946	4.24132482993122	2.99157067118593	3.38777992324935	5.40000866923046	3.72529813135531	4.61373979884786	3.72059840066639	4.08746897457924	3.00121331463921	4.44385166797889	5.26488085401552
1	1096739	1107115	246	MIR200A;MIR200B;MIR429;RP11-465B22.8	1	1083959	1091234	243	.	-14330	2.56054492876917	4.54151630830097	5.03713979194761	2.10459891036486	2.36063922302378	2.63765157082152	3.03470571120366	3.97872658988201	2.6881345285835	4.88056008596691	4.30450821602134	5.33038599582843	3.60567761358781	3.36593828121998	2.6998093139817	5.22983031578534	7.49123963192652
1	1096739	1107115	246	MIR200A;MIR200B;MIR429;RP11-465B22.8	1	1091235	1092012	244	.	-10303	2.72102705204971	4.80308459243706	4.72195220721654	1.98009914352592	2.13983622216736	2.78038515019756	4.225502825803	3.34791722968744	2.24891811151039	4.77226004767237	3.29772799342544	4.14872787079772	3.31810330907446	3.44931637242493	2.86910876202251	4.51495072283011	5.49960246718971
1	1096739	1107115	246	MIR200A;MIR200B;MIR429;RP11-465B22.8	1	1109733	1122642	248	TTLL10-AS1;TTLL10	14261	3.23142088303447	6.82465523329619	6.32715143694451	5.66521293745768	4.78784340375077	7.45648579316418	7.58521206806669	5.26956607613419	3.25890633413597	6.72188316470406	4.79322907776422	6.57035504022723	4.21751859845094	5.53237295329267	3.72065938906935	4.89523798268926	7.23890010657731
1	1096739	1107115	246	MIR200A;MIR200B;MIR429;RP11-465B22.8	1	1150970	1156235	251	.	51676	3.15439949953842	4.82637959063696	6.0933017146309	3.35631931718099	3.91383709121153	4.83550279014182	6.59608122779419	6.24787333513154	3.60961993927714	6.31719840149317	3.65318990934744	4.18462684757017	4.3676275233857	3.58127232465485	2.49109043427663	4.97051063718772	4.83093656946502
1	1096739	1107115	246	MIR200A;MIR200B;MIR429;RP11-465B22.8	1	1206874	1212438	254	RP5-902P8.10;UBE2J2	107729	2.83670282584549	6.76967486509388	6.57586019800343	3.49284272419653	1.90260516705506	5.67503065030014	8.33314178656293	2.53683060081318	5.00319436552364	8.67201293077141	7.59176315926686	10.1246756456824	5.55855411803968	8.87400211807003	6.69460789204604	7.86737266900194	11.8273851666312
1	1107116	1109732	247	TTLL10	1	848169	850618	219	RP11-54O7.2	-259030	1.27046436981762	2.17854617125818	2.67254842670392	1.35974082239955	2.24995447222048	1.80208955418702	3.35678637726538	5.11384556015149	0.876071821890815	1.88648224520635	1.91327610828732	2.37831172940086	1.56410332467052	1.78255180034744	2.28830516552153	1.03056394303012	2.03600088565808
1	1107116	1109732	247	TTLL10	1	903641	927394	224	C1orf170;PLEKHN1	-192906	1.81017189168167	3.40792485542774	6.31462869674603	3.68842302817445	3.0469160794571	2.67771879244822	5.98558800284076	5.09650813630703	1.38002511368191	3.65189772405793	3.74042667985622	4.64260839621407	1.46892121853886	2.77536356613173	4.50898580380328	3.38267177385388	3.90581909049148
1	1107116	1109732	247	TTLL10	1	978382	989620	231	.	-124423	1.66319709193192	1.26242604101378	5.09415584138876	0.453790363039466	1.04345947324775	2.0658563524919	1.41505355556089	1.83598627638578	1.38926292416775	1.59533133036751	1.72888835129216	3.40401484877364	1.10140725445644	1.25520285896137	1.70782986586163	2.97365888906766	2.3015313776425
